Date,ASML_Direct_Momentum_Fixed_Cumulative,ASML_Direct_Momentum_Fixed_Returns,ASML_w/_Supplier_Confirmation_Cumulative,ASML_w/_Supplier_Confirmation_Returns,Adaptive_Momentum_Cumulative,Adaptive_Momentum_Returns,ASML_Buy_and_Hold_Benchmark_Cumulative,ASML_Buy_and_Hold_Benchmark_Returns
2022-08-29,0.7561649864476517,-0.01972776487697936,0.7561649864476517,-0.01972776487697936,0.7598788841118657,-0.0,0.7339352196815576,-0.01972776487697936
2022-08-30,0.7457878911673702,-0.013723321584924952,0.7457878911673702,-0.013723321584924952,0.7598788841118657,-0.0,0.7238631906393651,-0.013723321584924952
2022-08-31,0.7411288794265023,-0.0062471002761592676,0.7411288794265023,-0.0062471002761592676,0.7598788841118657,-0.0,0.7193411447012203,-0.0062471002761592676
2022-09-01,0.7108447082603784,-0.0408622197930788,0.7108447082603784,-0.0408622197930788,0.7598788841118657,-0.0,0.6899472687402342,-0.0408622197930788
2022-09-02,0.7067150658606483,-0.005809486026612576,0.7067150658606483,-0.005809486026612576,0.7598788841118657,-0.0,0.6859390297233883,-0.005809486026612576
2022-09-06,0.7108447082603784,0.0058434333711294695,0.7108447082603784,0.0058434333711294695,0.7598788841118657,0.0,0.689947268740234,0.0058434333711294695
2022-09-07,0.7210704735779829,0.014385371655406543,0.7210704735779829,0.014385371655406543,0.7598788841118657,0.0,0.6998724166236949,0.014385371655406543
2022-09-08,0.730252585621541,0.012734000877883789,0.730252585621541,0.012734000877883789,0.7598788841118657,0.0,0.7087845925913877,0.012734000877883789
2022-09-09,0.7578592157970934,0.03780422105873882,0.7578592157970934,0.03780422105873882,0.7598788841118657,0.0,0.7355796420127406,0.03780422105873882
2022-09-12,0.7638040087522909,0.007844191680040469,0.7638040087522909,0.007844191680040469,0.7598788841118657,0.0,0.7413496697206241,0.007844191680040469
2022-09-13,0.712629640411349,-0.06699934506043981,0.712629640411349,-0.06699934506043981,0.7598788841118657,-0.0,0.691679727388569,-0.06699934506043981
2022-09-14,0.7232184548752626,0.014858790405913203,0.7232184548752626,0.014858790405913203,0.7598788841118657,0.0,0.7019572514858549,0.014858790405913203
2022-09-15,0.7043854886081564,-0.026040494597658448,0.7043854886081564,-0.026040494597658448,0.7598788841118657,-0.0,0.6836779374707502,-0.026040494597658448
2022-09-16,0.7068057686621773,0.00343601634781443,0.7068057686621773,0.00343601634781443,0.7598788841118657,0.0,0.6860270660405398,0.00343601634781443
2022-09-19,0.7126447734076167,0.00826111642593319,0.7126447734076167,0.00826111642593319,0.7598788841118657,0.0,0.691694415504442,0.00826111642593319
2022-09-20,0.6988036496231905,-0.019422192235049596,0.6988036496231905,-0.019422192235049596,0.7598788841118657,-0.0,0.6782601935986045,-0.019422192235049596
2022-09-21,0.6881543031742062,-0.015239397296689328,0.6881543031742062,-0.015239397296689328,0.7598788841118657,-0.0,0.6679239170378259,-0.015239397296689328
2022-09-22,0.6671581274374757,-0.030510854382342356,0.6671581274374757,-0.030510854382342356,0.7598788841118657,-0.0,0.6475449876666011,-0.030510854382342356
2022-09-23,0.6597460524888134,-0.011109922286537621,0.6597460524888134,-0.011109922286537621,0.7598788841118657,-0.0,0.6403508131765882,-0.011109922286537621
2022-09-26,0.6516832587006403,-0.012221056507662587,0.6516832587006403,-0.012221056507662587,0.7598788841118657,-0.0,0.6325250497040293,-0.012221056507662587
2022-09-27,0.6554347665458323,0.005756642962828407,0.6554347665458323,0.005756642962828407,0.7598788841118657,0.0,0.6361662705802207,0.005756642962828407
2022-09-28,0.6674455591904848,0.018324924550386257,0.6674455591904848,0.018324924550386257,0.7598788841118657,0.0,0.6478239694901038,0.018324924550386257
2022-09-29,0.6470998167650336,-0.030482999167943503,0.6470998167650336,-0.030482999167943503,0.7598788841118657,-0.0,0.628076351967163,-0.030482999167943503
2022-09-30,0.6282971164904628,-0.02905687776048027,0.6282971164904628,-0.02905687776048027,0.7598788841118657,-0.0,0.6098264141838048,-0.02905687776048027
2022-10-03,0.6529993059075052,0.039316095472510915,0.6529993059075052,0.039316095472510915,0.7598788841118657,0.0,0.6338024077055142,0.039316095472510915
2022-10-04,0.7035686875140095,0.07744170805239303,0.7035686875140095,0.07744170805239303,0.7598788841118657,0.0,0.6828851487259484,0.07744170805239303
2022-10-05,0.7098916626117837,0.008987004694759548,0.7098916626117837,0.008987004694759548,0.7598788841118657,0.0,0.6890222407635301,0.008987004694759548
2022-10-06,0.6990759959679704,-0.015235658077770609,0.6990759959679704,-0.015235658077770609,0.7598788841118657,-0.0,0.6785245334952776,-0.015235658077770609
2022-10-07,0.6569020009512585,-0.0603281978782807,0.6569020009512585,-0.0603281978782807,0.7598788841118657,-0.0,0.6375903711733064,-0.0603281978782807
2022-10-10,0.6381901462423325,-0.028485001844764324,0.6381901462423325,-0.028485001844764324,0.7598788841118657,-0.0,0.6194286082742309,-0.028485001844764324
2022-10-11,0.6044116329914901,-0.052928603567025334,0.6044116329914901,-0.052928603567025334,0.7598788841118657,-0.0,0.5866431170288099,-0.052928603567025334
2022-10-12,0.6025509882711425,-0.0030784396242318213,0.6025509882711425,-0.0030784396242318213,0.7598788841118657,-0.0,0.5848371716120655,-0.0030784396242318213
2022-10-13,0.6132456861208913,0.01774903378788628,0.6132456861208913,0.01774903378788628,0.7598788841118657,0.0,0.5952174663314199,0.01774903378788628
2022-10-14,0.5735072945066222,-0.06480011602794267,0.5735072945066222,-0.06480011602794267,0.7598788841118657,-0.0,0.5566473054512858,-0.06480011602794267
2022-10-17,0.5933084394185906,0.034526404636235686,0.5933084394185906,0.034526404636235686,0.7598788841118657,0.0,0.5758663355589672,0.034526404636235686
2022-10-18,0.6035492901444244,0.017260584959602587,0.6035492901444244,0.017260584959602587,0.7598788841118657,0.0,0.5858061253692577,0.017260584959602587
2022-10-19,0.6414121419822709,0.06273365316822144,0.6414121419822709,0.06273365316822144,0.7598788841118657,0.0,0.6225558836619923,0.06273365316822144
2022-10-20,0.6614552244823682,0.0312483677626596,0.6614552244823682,0.0312483677626596,0.7598788841118657,0.0,0.6420097388674698,0.0312483677626596
2022-10-21,0.6992120977583023,0.057081525518951626,0.6992120977583023,0.057081525518951626,0.7598788841118657,0.0,0.6786566341600487,0.057081525518951626
2022-10-24,0.7154584637765586,0.023235247316719443,0.7154584637765586,0.023235247316719443,0.7598788841118657,0.0,0.6944253888978899,0.023235247316719443
2022-10-25,0.7351839912952273,0.02757047196639073,0.7351839912952273,0.02757047196639073,0.7800692247000124,0.02657047196639073,0.7135710246152491,0.02757047196639073
2022-10-26,0.7322795505367173,-0.003950631124860271,0.7322795505367173,-0.003950631124860271,0.7769874589413669,-0.003950631124860271,0.7107519687156056,-0.003950631124860271
2022-10-27,0.7176366158902964,-0.019996372472355084,0.7176366158902964,-0.019996372472355084,0.7614505283060267,-0.019996372472355084,0.6965395076137088,-0.019996372472355084
2022-10-28,0.7399792000025044,0.03113356205283635,0.7399792000025044,0.03113356205283635,0.7851571955792074,0.03113356205283635,0.7182252635962523,0.03113356205283635
2022-10-31,0.7146264820981055,-0.03426139262335082,0.7146264820981055,-0.03426139262335082,0.7582566166304191,-0.03426139262335082,0.6936178658481714,-0.03426139262335082
2022-11-01,0.7191040406478769,0.006265592812381593,0.7191040406478769,0.006265592812381593,0.7630075438375195,0.006265592812381593,0.6979637929629692,0.006265592812381593
2022-11-02,0.6751602464764621,-0.06110909087901051,0.6751602464764621,-0.06110909087901051,0.7163808464997818,-0.06110909087901051,0.6553118601085363,-0.06110909087901051
2022-11-03,0.6674678779805774,-0.0113933966580968,0.6674678779805774,-0.0113933966580968,0.7082188353573466,-0.0113933966580968,0.6478456321515644,-0.0113933966580968
2022-11-04,0.7112253649809607,0.06555744245366757,0.7112253649809607,0.06555744245366757,0.7075106165219893,-0.001,0.6903167349002005,0.06555744245366757
2022-11-07,0.7334227103994296,0.031210002499085787,0.7334227103994296,0.031210002499085787,0.7075106165219893,0.0,0.7118615219215965,0.031210002499085787
2022-11-08,0.7640709776487111,0.0417879986734937,0.7640709776487111,0.0417879986734937,0.7363685586101708,0.0407879986734937,0.7416087902553673,0.0417879986734937
2022-11-09,0.7426322331532085,-0.028058577177576427,0.7426322331532085,-0.028058577177576427,0.7157071045772666,-0.028058577177576427,0.720800302778418,-0.028058577177576427
2022-11-10,0.8508573787788538,0.14573181824618975,0.8508573787788538,0.14573181824618975,0.8200084022590275,0.14573181824618975,0.8258438414947209,0.14573181824618975
2022-11-11,0.8746025727400996,0.0279073726731085,0.8746025727400996,0.0279073726731085,0.8428926823359504,0.0279073726731085,0.8488909733491056,0.0279073726731085
2022-11-14,0.8766964464375162,0.0023940859113376067,0.8766964464375162,0.0023940859113376067,0.8449106398315005,0.0023940859113376067,0.8509232912686623,0.0023940859113376067
2022-11-15,0.9065101622542614,0.03400688566480925,0.9065101622542614,0.03400688566480925,0.8736434193572311,0.03400688566480925,0.8798605423443588,0.03400688566480925
2022-11-16,0.8749969824038311,-0.034763184311210615,0.8749969824038311,-0.034763184311210615,0.8432727921478395,-0.034763184311210615,0.8492737881426802,-0.034763184311210615
2022-11-17,0.8937047921294778,0.021380427706449767,0.8937047921294778,0.021380427706449767,0.8613023251171724,0.021380427706449767,0.8674316249730475,0.021380427706449767
2022-11-18,0.8999709946972289,0.007011490396980236,0.8999709946972289,0.007011490396980236,0.8673413380986282,0.007011490396980236,0.873513613481583,0.007011490396980236
2022-11-21,0.8804440044755062,-0.021697355066750745,0.8804440044755062,-0.021697355066750745,0.8485223251218316,-0.021697355066750745,0.8545606784542326,-0.021697355066750745
2022-11-22,0.9045986459206741,0.027434614038353455,0.9045986459206741,0.027434614038353455,0.8718012076144753,0.027434614038353455,0.8780052208399779,0.027434614038353455
2022-11-23,0.9161901403574189,0.012813963948561158,0.9161901403574189,0.012813963948561158,0.8829724368591593,0.012813963948561158,0.8892559480864699,0.012813963948561158
2022-11-25,0.8979682045056498,-0.019888814612936567,0.8979682045056498,-0.019888814612936567,0.8654111617541346,-0.019888814612936567,0.871569701391527,-0.019888814612936567
2022-11-28,0.8850715605228744,-0.014362027428215351,0.8850715605228744,-0.014362027428215351,0.852982102912338,-0.014362027428215351,0.8590521934345404,-0.014362027428215351
2022-11-29,0.8782135531073717,-0.007748534380034977,0.8782135531073717,-0.007748534380034977,0.8463727417623672,-0.007748534380034977,0.8523957979794684,-0.007748534380034977
2022-11-30,0.9226690614576121,0.05062038520465095,0.9226690614576121,0.05062038520465095,0.8892164559770948,0.05062038520465095,0.8955444016200149,0.05062038520465095
2022-12-01,0.927433195175698,0.005163426321632247,0.927433195175698,0.005163426321632247,0.8938078596315154,0.005163426321632247,0.9001684791555301,0.005163426321632247
2022-12-02,0.9190125869254595,-0.009079476876653336,0.9190125869254595,-0.009079476876653336,0.88569255183782,-0.009079476876653336,0.8919954202639453,-0.009079476876653336
2022-12-05,0.9115476416659374,-0.008122788921200663,0.9115476416659374,-0.008122788921200663,0.8784982581901618,-0.008122788921200663,0.8847499297464636,-0.008122788921200663
2022-12-06,0.8998041510339757,-0.012883024534515175,0.8998041510339757,-0.012883024534515175,0.8671805435763691,-0.012883024534515175,0.8733516746946294,-0.012883024534515175
2022-12-07,0.9123974688588571,0.013995620947525378,0.9123974688588571,0.013995620947525378,0.8793172737573329,0.013995620947525378,0.8855747736875419,0.013995620947525378
2022-12-08,0.9208028489367507,0.009212410560943685,0.9208028489367507,0.009212410560943685,0.8874179054965152,0.009212410560943685,0.8937330520851663,0.009212410560943685
2022-12-09,0.9068593632813441,-0.015142748169716391,0.9068593632813441,-0.015142748169716391,0.8739799596322844,-0.015142748169716391,0.8801994775464886,-0.015142748169716391
2022-12-12,0.9255062603176116,0.020562060437680607,0.9255062603176116,0.020562060437680607,0.891950788383565,0.020562060437680607,0.8982981924010144,0.020562060437680607
2022-12-13,0.9532416161375163,0.029967766841886734,0.9532416161375163,0.029967766841886734,0.9186805616442807,0.029967766841886734,0.9252181831853763,0.029967766841886734
2022-12-14,0.9344124569134964,-0.01975276667033765,0.9344124569134964,-0.01975276667033765,0.9005340788655465,-0.01975276667033765,0.9069425642937619,-0.01975276667033765
2022-12-15,0.8896233564128269,-0.04793290176012277,0.8896233564128269,-0.04793290176012277,0.8573688673316416,-0.04793290176012277,0.8634701754573951,-0.04793290176012277
2022-12-16,0.8713860020365587,-0.020500084945842212,0.8713860020365587,-0.020500084945842212,0.8397927327214224,-0.020500084945842212,0.8457689635123172,-0.020500084945842212
2022-12-19,0.8627224092613427,-0.00994231345806329,0.8627224092613427,-0.00994231345806329,0.8314432501329024,-0.00994231345806329,0.8373600633639765,-0.00994231345806329
2022-12-20,0.8544535116780898,-0.009584656077651577,0.8544535116780898,-0.009584656077651577,0.8234741525322937,-0.009584656077651577,0.8293342551434723,-0.009584656077651577
2022-12-21,0.8814605801556022,0.03160741703135184,0.8814605801556022,0.03160741703135184,0.8226506783797615,-0.001,0.8555473688041775,0.03160741703135184
2022-12-22,0.8435142588980905,-0.04304936841397167,0.8435142588980905,-0.04304936841397167,0.8226506783797615,-0.0,0.8187165949289223,-0.04304936841397167
2022-12-23,0.8365650728006729,-0.00823837418764617,0.8365650728006729,-0.00823837418764617,0.8226506783797615,-0.0,0.8119717012662624,-0.00823837418764617
2022-12-27,0.8150352923873712,-0.025735930309908617,0.8150352923873712,-0.025735930309908617,0.8226506783797615,-0.0,0.7910748541488559,-0.025735930309908617
2022-12-28,0.8066299123094774,-0.01031290320358147,0.8066299123094774,-0.01031290320358147,0.8226506783797615,-0.0,0.7829165757512314,-0.01031290320358147
2022-12-29,0.8367169738198127,0.03729970963287532,0.8367169738198127,0.03729970963287532,0.8226506783797615,0.0,0.8121191366935174,0.03729970963287532
2022-12-30,0.8290245577358895,-0.009193570017834718,0.8290245577358895,-0.009193570017834718,0.8226506783797615,-0.0,0.8046528625475021,-0.009193570017834718
2023-01-03,0.8338342807949328,0.005801665359804309,0.8338342807949328,0.005801665359804309,0.8226506783797615,0.0,0.8093211891868114,0.005801665359804309
2023-01-04,0.8660907858079462,0.03868455130228243,0.8660907858079462,0.03868455130228243,0.8226506783797615,0.0,0.8406294162499328,0.03868455130228243
2023-01-05,0.8577307095427784,-0.009652655821027922,0.8577307095427784,-0.009652655821027922,0.8226506783797615,-0.0,0.8325151098218406,-0.009652655821027922
2023-01-06,0.9040524304138798,0.054004969573484995,0.9040524304138798,0.054004969573484995,0.8226506783797615,0.0,0.8774750629972357,0.054004969573484995
2023-01-09,0.9427118108414392,0.04276232121831791,0.9427118108414392,0.04276232121831791,0.8226506783797615,0.0,0.9149979335021872,0.04276232121831791
2023-01-10,0.9610098875549326,0.01941004292410531,0.9610098875549326,0.01941004292410531,0.8226506783797615,0.0,0.9327580826669323,0.01941004292410531
2023-01-11,0.9781395827452674,0.017824681527385033,0.9781395827452674,0.017824681527385033,0.8364915140517881,0.016824681527385033,0.9493841984325646,0.017824681527385033
2023-01-12,0.9900956015575167,0.012223223579904019,0.9900956015575167,0.012223223579904019,0.8467161368507355,0.012223223579904019,0.9609887337532338,0.012223223579904019
2023-01-13,1.000913504839143,0.010926119926811806,1.000913504839143,0.010926119926811806,0.8559674589059335,0.010926119926811806,0.9714886119065367,0.010926119926811806
2023-01-17,0.9986376544822054,-0.0022737732540669686,0.9986376544822054,-0.0022737732540669686,0.8540211829915215,-0.0022737732540669686,0.9692796670841529,-0.0022737732540669686
2023-01-18,0.9896858685453631,-0.008963997999338225,0.9896858685453631,-0.008963997999338225,0.846365738815793,-0.008963997999338225,0.9605910460876114,-0.008963997999338225
2023-01-19,0.9562458490129235,-0.03378851875655209,0.9562458490129235,-0.03378851875655209,0.8177682941749125,-0.03378851875655209,0.9281340975095042,-0.03378851875655209
2023-01-20,0.9844665076502432,0.029511927990537368,0.9844665076502432,0.029511927990537368,0.841902213185547,0.029511927990537368,0.9555251241607671,0.029511927990537368
2023-01-23,1.0257053501208657,0.0418895332143423,1.0257053501208657,0.0418895332143423,0.8771691039080113,0.0418895332143423,0.9955516255864381,0.0418895332143423
2023-01-24,1.0165714923484253,-0.008904952841831348,1.0165714923484253,-0.008904952841831348,0.869357954403399,-0.008904952841831348,0.9866862853089823,-0.008904952841831348
2023-01-25,1.0340501982136885,0.017193779283427357,1.0340501982136885,0.017193779283427357,0.884305503189703,0.017193779283427357,1.0036511515205697,0.017193779283427357
2023-01-26,1.037646045584693,0.003477439854676634,1.037646045584693,0.003477439854676634,0.8873806223902048,0.003477439854676634,1.0071412880350594,0.003477439854676634
2023-01-27,1.0125963683099566,-0.024140869019185995,1.0125963683099566,-0.024140869019185995,0.8659584830149191,-0.024140869019185995,0.9828280221167908,-0.024140869019185995
2023-01-30,0.9866817308460328,-0.025592267832419524,0.9866817308460328,-0.025592267832419524,0.8437966415858456,-0.025592267832419524,0.9576752241415707,-0.025592267832419524
2023-01-31,1.002658272685554,0.016192193835211643,1.002658272685554,0.016192193835211643,0.8574595603639041,0.016192193835211643,0.9731820870020508,0.016192193835211643
2023-02-01,1.029498402323736,0.02676897041530646,1.029498402323736,0.02676897041530646,0.8804128699676071,0.02676897041530646,0.9992331694977149,0.02676897041530646
2023-02-02,1.056839253303832,0.02655744867440646,1.056839253303832,0.02655744867440646,0.9037943895740588,0.02655744867440646,1.025770253110415,0.02655744867440646
2023-02-03,1.0311522770164636,-0.024305471439546866,1.0311522770164636,-0.024305471439546866,0.8818272408510438,-0.024305471439546866,1.000838423519903,-0.024305471439546866
2023-02-06,1.0065526874105948,-0.023856408169941057,1.0065526874105948,-0.023856408169941057,0.8607900102579283,-0.023856408169941057,0.9769620135762519,-0.023856408169941057
2023-02-07,1.032021996009509,0.02530350265561876,1.032021996009509,0.02530350265561876,0.88257101256842,0.02530350265561876,1.0016825744812172,0.02530350265561876
2023-02-08,1.0077998747256378,-0.023470547505314854,1.0077998747256378,-0.023470547505314854,0.8618565876911191,-0.023470547505314854,0.9781725360316097,-0.023470547505314854
2023-02-09,1.0098372138332243,0.0020215711062090413,1.0098372138332243,0.0020215711062090413,0.8635988920664913,0.0020215711062090413,0.9801499813673384,0.0020215711062090413
2023-02-10,0.9980074936753599,-0.011714482290625994,0.9980074936753599,-0.011714482290625994,0.8534822781391742,-0.011714482290625994,0.9686680317684534,-0.011714482290625994
2023-02-13,1.016847122267867,0.018877241615818274,1.016847122267867,0.018877241615818274,0.8695936693184264,0.018877241615818274,0.9869538122496656,0.018877241615818274
2023-02-14,1.0301363675689081,0.013069069096052655,1.0301363675689081,0.013069069096052655,0.8809584490682388,0.013069069096052655,0.999852379816569,0.013069069096052655
2023-02-15,1.0291177931911921,-0.0009887762531090027,1.0291177931911921,-0.0009887762531090027,0.8800873782738244,-0.0009887762531090027,0.9988637495267919,-0.0009887762531090027
2023-02-16,0.9979011819971777,-0.03033337038825734,0.9979011819971777,-0.03033337038825734,0.8533913618546142,-0.03033337038825734,0.9685648454449922,-0.03033337038825734
2023-02-17,0.991286539810961,-0.006628554315346369,0.991286539810961,-0.006628554315346369,0.8477346108603134,-0.006628554315346369,0.962144660759025,-0.006628554315346369
2023-02-21,0.9576067717401673,-0.03397581498202984,0.9576067717401673,-0.03397581498202984,0.8189321365678603,-0.03397581498202984,0.9294550117791286,-0.03397581498202984
2023-02-22,0.949137242986271,-0.00884447458376414,0.949137242986271,-0.00884447458376414,0.8116891121001583,-0.00884447458376414,0.9212344705506958,-0.00884447458376414
2023-02-23,0.9702423477433058,0.022236093792539213,0.9702423477433058,0.022236093792539213,0.8108774229880581,-0.001,0.9417191266427813,0.022236093792539213
2023-02-24,0.9402724479839487,-0.030889086452538628,0.9402724479839487,-0.030889086452538628,0.8108774229880581,-0.0,0.9126302831259033,-0.030889086452538628
2023-02-27,0.9611039215191619,0.0221547207725572,0.9611039215191619,0.0221547207725572,0.8108774229880581,0.0,0.9328493522171375,0.0221547207725572
2023-02-28,0.939284139598768,-0.02270283309832366,0.939284139598768,-0.02270283309832366,0.8108774229880581,-0.0,0.9116710290678725,-0.02270283309832366
2023-03-01,0.9350569893079922,-0.004500395687061731,0.9350569893079922,-0.004500395687061731,0.8108774229880581,-0.0,0.9075681487006363,-0.004500395687061731
2023-03-02,0.9490764254729688,0.014993135525730894,0.9490764254729688,0.014993135525730894,0.8108774229880581,0.0,0.9211754409529416,0.014993135525730894
2023-03-03,0.969162765500133,0.02116409120282836,0.969162765500133,0.02116409120282836,0.8108774229880581,0.0,0.9406712819990752,0.02116409120282836
2023-03-06,0.9442105485284037,-0.02574615726064633,0.9442105485284037,-0.02574615726064633,0.8108774229880581,-0.0,0.9164526112421533,-0.02574615726064633
2023-03-07,0.926176966133325,-0.019099111340351915,0.926176966133325,-0.019099111340351915,0.8108774229880581,-0.0,0.8989491807818831,-0.019099111340351915
2023-03-08,0.9418235325133486,0.01689371140954421,0.9418235325133486,0.01689371140954421,0.8108774229880581,0.0,0.9141357688138585,0.01689371140954421
2023-03-09,0.9195322483067273,-0.02366821749201231,0.9195322483067273,-0.02366821749201231,0.8108774229880581,-0.0,0.8924998046203442,-0.02366821749201231
2023-03-10,0.9141649837877082,-0.005836950828970622,0.9141649837877082,-0.005836950828970622,0.8108774229880581,-0.0,0.8872903271459094,-0.005836950828970622
2023-03-13,0.919593351348261,0.005938061134283634,0.919593351348261,0.005938061134283634,0.8108774229880581,0.0,0.8925591113523603,0.005938061134283634
2023-03-14,0.9431918789746104,0.025661916315239175,0.9431918789746104,0.025661916315239175,0.8108774229880581,0.0,0.9154638885742888,0.025661916315239175
2023-03-15,0.9224974589905008,-0.02194083775043476,0.9224974589905008,-0.02194083775043476,0.8108774229880581,-0.0,0.8953778439286982,-0.02194083775043476
2023-03-16,0.9587926656615224,0.039344505849089106,0.9587926656615224,0.039344505849089106,0.8108774229880581,0.0,0.9306060427462957,0.039344505849089106
2023-03-17,0.9635521357518277,0.004964024299269676,0.9635521357518277,0.004964024299269676,0.8108774229880581,0.0,0.9352255937555355,0.004964024299269676
2023-03-20,0.9827715168921844,0.019946384245581594,0.9827715168921844,0.019946384245581594,0.8108774229880581,0.0,0.9538799628048856,0.019946384245581594
2023-03-21,0.9763853924672177,-0.006498076424886201,0.9763853924672177,-0.006498076424886201,0.8108774229880581,-0.0,0.9476815779064118,-0.006498076424886201
2023-03-22,0.9737092315297647,-0.0027408858818448456,0.9737092315297647,-0.0027408858818448456,0.8108774229880581,-0.0,0.9450840908490437,-0.0027408858818448456
2023-03-23,1.0098828031741818,0.03715028108297358,1.0098828031741818,0.03715028108297358,0.8401908697529136,0.03615028108297358,0.9801942304711322,0.03715028108297358
2023-03-24,0.9845963278194829,-0.02503901965180555,0.9845963278194829,-0.02503901965180555,0.8191533140539028,-0.02503901965180555,0.9556511278717791,-0.02503901965180555
2023-03-27,0.9793047282818023,-0.00537438479930108,0.9793047282818023,-0.00537438479930108,0.8147508689345544,-0.00537438479930108,0.95051509097671,-0.00537438479930108
2023-03-28,0.9727057901483163,-0.006738390965459584,0.9727057901483163,-0.006738390965459584,0.8092607590402254,-0.006738390965459584,0.9441101486751396,-0.006738390965459584
2023-03-29,1.0022192254416364,0.03034158487821892,1.0022192254416364,0.03034158487821892,0.8338150130492563,0.03034158487821892,0.9727559468855543,0.03034158487821892
2023-03-30,1.0289201124789402,0.026641762959134896,1.0289201124789402,0.026641762959134896,0.8560293149786826,0.026641762959134896,0.9986718802395681,0.026641762959134896
2023-03-31,1.0350478338544304,0.005955487992869379,1.0350478338544304,0.005955487992869379,0.8611273872855824,0.005955487992869379,1.0046194586311512,0.005955487992869379
2023-04-03,1.024829920563191,-0.009871923747899358,1.024829920563191,-0.009871923747899358,0.8526264033810713,-0.009871923747899358,0.9947019319398885,-0.009871923747899358
2023-04-04,1.0167556580577206,-0.007878636584920495,1.0167556580577206,-0.007878636584920495,0.845908869806124,-0.007878636584920495,0.9868650369078158,-0.007878636584920495
2023-04-05,1.009487632101833,-0.007148252284891798,1.009487632101833,-0.007148252284891798,0.8398620997947222,-0.007148252284891798,0.9798106766528597,-0.007148252284891798
2023-04-06,0.9991783497765244,-0.010212390917404002,0.9991783497765244,-0.010212390917404002,0.8312850997149067,-0.010212390917404002,0.9698044669978345,-0.010212390917404002
2023-04-10,1.0060512998361406,0.006878601864375167,1.0060512998361406,0.006878601864375167,0.837003178951633,0.006878601864375167,0.9764753658126052,0.006878601864375167
2023-04-11,1.003207914531126,-0.002826282621450682,1.003207914531126,-0.002826282621450682,0.834637571412863,-0.002826282621450682,0.9737155704559344,-0.002826282621450682
2023-04-12,0.9954377395921667,-0.007745328586837075,0.9954377395921667,-0.007745328586837075,0.8281730291713507,-0.007745328586837075,0.9661738234126337,-0.007745328586837075
2023-04-13,1.0117835646110505,0.016420740714111037,1.0117835646110505,0.016420740714111037,0.8417722437497934,0.016420740714111037,0.9820391132516538,0.016420740714111037
2023-04-14,1.0129848770569048,0.0011873215654734093,1.0129848770569048,0.0011873215654734093,0.8427716980880144,0.0011873215654734093,0.9832051094689559,0.0011873215654734093
2023-04-17,0.971686930242369,-0.040768571920364316,0.971686930242369,-0.040768571920364316,0.8084130995020656,-0.040768571920364316,0.9431212412511011,-0.040768571920364316
2023-04-18,0.9782100130423621,0.006713152762449992,0.9782100130423621,0.006713152762449992,0.8138401001341887,0.006713152762449992,0.9494525582171311,0.006713152762449992
2023-04-19,0.9482097521143925,-0.03066852774759976,0.9482097521143925,-0.03066852774759976,0.788880822441114,-0.03066852774759976,0.9203342460904195,-0.03066852774759976
2023-04-20,0.9633694928597667,0.015987750296355685,0.9633694928597667,0.015987750296355685,0.8014932520438862,0.015987750296355685,0.9350483202060978,0.015987750296355685
2023-04-21,0.9647380296731829,0.0014205731275065414,0.9647380296731829,0.0014205731275065414,0.8006917587918423,-0.001,0.9363766247227028,0.0014205731275065414
2023-04-24,0.9539574354138015,-0.011174633867220396,0.9539574354138015,-0.011174633867220396,0.8006917587918423,-0.0,0.9259129587796029,-0.011174633867220396
2023-04-25,0.9210833328361274,-0.03446076455540614,0.9210833328361274,-0.03446076455540614,0.8006917587918423,-0.0,0.8940052903082996,-0.03446076455540614
2023-04-26,0.9261618331370574,0.00551361654248228,0.9261618331370574,0.00551361654248228,0.8006917587918423,0.0,0.8989344926660101,0.00551361654248228
2023-04-27,0.9567854973703942,0.03306513304441583,0.9567854973703942,0.03306513304441583,0.8006917587918423,0.0,0.9286578812642262,0.03306513304441583
2023-04-28,0.9683721378272039,0.012109966642109615,0.9683721378272039,0.012109966642109615,0.8006917587918423,0.0,0.9399038972282682,0.012109966642109615
2023-05-01,0.9686741315200177,0.0003118570650859631,0.9686741315200177,0.0003118570650859631,0.8006917587918423,0.0,0.9401970128991206,0.0003118570650859631
2023-05-02,0.966920417122354,-0.0018104276150244791,0.966920417122354,-0.0018104276150244791,0.8006917587918423,-0.0,0.9384948542634045,-0.0018104276150244791
2023-05-03,0.9679724934792286,0.0010880692332526642,0.9679724934792286,0.0010880692332526642,0.8006917587918423,0.0,0.9395160016398945,0.0010880692332526642
2023-05-04,0.9684454234066132,0.0004885778579148958,0.9684454234066132,0.0004885778579148958,0.8006917587918423,0.0,0.9399750283554524,0.0004885778579148958
2023-05-05,0.9917319638520475,0.024045279044761614,0.9917319638520475,0.024045279044761614,0.8006917587918423,0.0,0.962576990207367,0.024045279044761614
2023-05-08,0.9988537041773476,0.007181114035730074,0.9988537041773476,0.007181114035730074,0.8006917587918423,0.0,0.9694893653422159,0.007181114035730074
2023-05-09,0.9806451881524575,-0.018229412324086702,0.9806451881524575,-0.018229412324086702,0.8006917587918423,-0.0,0.9518161439575755,-0.018229412324086702
2023-05-10,1.002132424859271,0.021911326304772327,1.002132424859271,0.021911326304772327,0.8006917587918423,0.0,0.9726716980699801,0.021911326304772327
